formula,count_regular,percent_regular,os,n_days,count_on_request,percent_on_request,pct_on_request
premake,5,0.0,linux,365,5,0.0,100.0
proshunsuke/colmsg/colmsg,5,0.0,linux,365,5,0.0,100.0
prosody,5,0.0,linux,365,5,0.0,100.0
pulsar,5,0.0,linux,365,5,0.0,100.0
pulseaudio --HEAD,5,0.0,linux,365,5,0.0,100.0
pulumi/tap/pulumictl,5,0.0,linux,365,5,0.0,100.0
python --HEAD,5,0.0,linux,365,5,0.0,100.0
qstat,5,0.0,linux,365,5,0.0,100.0
range-v3,5,0.0,linux,365,5,0.0,100.0
rdkit/rdkit/rdkit --HEAD --with-python3,5,0.0,linux,365,5,0.0,100.0
redsocks,5,0.0,linux,365,5,0.0,100.0
reitermarkus/tap/chapel-mpi,5,0.0,linux,365,5,0.0,100.0
repl,5,0.0,linux,365,5,0.0,100.0
retroshare,5,0.0,linux,365,5,0.0,100.0
rickard-von-essen/formulae/tunsafe --HEAD,5,0.0,linux,365,5,0.0,100.0
roary,5,0.0,linux,365,5,0.0,100.0
rockyluke/devops/drac-kvm,5,0.0,linux,365,5,0.0,100.0
rstudio-server,5,0.0,linux,365,5,0.0,100.0
rsync-time-backup,5,0.0,linux,365,5,0.0,100.0
rsyslog,5,0.0,linux,365,5,0.0,100.0
ruby-install --HEAD,5,0.0,linux,365,5,0.0,100.0
s-nail,5,0.0,linux,365,5,0.0,100.0
sack,5,0.0,linux,365,5,0.0,100.0
sambada,5,0.0,linux,365,5,0.0,100.0
sammy007/aeon/aeon,5,0.0,linux,365,5,0.0,100.0
sashkab/python/python@3.7,5,0.0,linux,365,5,0.0,100.0
schloegl/biosig/biosig,5,0.0,linux,365,5,0.0,100.0
screen --HEAD,5,0.0,linux,365,5,0.0,100.0
sethrfore/r-srf/cairo,5,0.0,linux,365,3,0.0,60.0
sha2,5,0.0,linux,365,5,0.0,100.0
sidaf/pentest/netdiscover,5,0.0,linux,365,5,0.0,100.0
sidaf/pentest/ridenum,5,0.0,linux,365,5,0.0,100.0
sidaf/pentest/sec_lists,5,0.0,linux,365,5,0.0,100.0
sidaf/pentest/snmpcheck,5,0.0,linux,365,5,0.0,100.0
sipsak,5,0.0,linux,365,5,0.0,100.0
skeema/tap/skeema,5,0.0,linux,365,5,0.0,100.0
skesa,5,0.0,linux,365,5,0.0,100.0
skypjack/entt/entt,5,0.0,linux,365,5,0.0,100.0
snapraid,5,0.0,linux,365,5,0.0,100.0
snipsco/snips/libsnips_megazord,5,0.0,linux,365,5,0.0,100.0
snp-dists,5,0.0,linux,365,5,0.0,100.0
sntop,5,0.0,linux,365,5,0.0,100.0
songmu/tap/maltmill,5,0.0,linux,365,5,0.0,100.0
sourcegraph/src-cli/src-cli,5,0.0,linux,365,5,0.0,100.0
splieth/swamp/swamp,5,0.0,linux,365,5,0.0,100.0
spotify/public/helios,5,0.0,linux,365,3,0.0,60.0
springload/tools/aws-ssh,5,0.0,linux,365,5,0.0,100.0
sqliteodbc,5,0.0,linux,365,5,0.0,100.0
stella,5,0.0,linux,365,5,0.0,100.0
stelligent/tap/cfn-nag,5,0.0,linux,365,5,0.0,100.0
stone,5,0.0,linux,365,5,0.0,100.0
subnetcalc,5,0.0,linux,365,5,0.0,100.0
svg2png,5,0.0,linux,365,5,0.0,100.0
svt-hevc,5,0.0,linux,365,5,0.0,100.0
swfmill,5,0.0,linux,365,5,0.0,100.0
sylpheed,5,0.0,linux,365,5,0.0,100.0
t94j0/personal/zybook,5,0.0,linux,365,5,0.0,100.0
takkii/personal/zinbei2,5,0.0,linux,365,5,0.0,100.0
tee-clc,5,0.0,linux,365,5,0.0,100.0
teleconsole,5,0.0,linux,365,5,0.0,100.0
template-glib,5,0.0,linux,365,1,0.0,20.0
thecasualcoder/stable/kube-fzf,5,0.0,linux,365,5,0.0,100.0
thii/unxip/unxip,5,0.0,linux,365,4,0.0,80.0
thrax,5,0.0,linux,365,5,0.0,100.0
tiff2png,5,0.0,linux,365,5,0.0,100.0
timidity,5,0.0,linux,365,5,0.0,100.0
tm-terraform --HEAD,5,0.0,linux,365,5,0.0,100.0
tmpreaper,5,0.0,linux,365,5,0.0,100.0
tmpwatch,5,0.0,linux,365,5,0.0,100.0
tmux@3.3-next,5,0.0,linux,365,5,0.0,100.0
tnftpd,5,0.0,linux,365,5,0.0,100.0
trdsql,5,0.0,linux,365,5,0.0,100.0
truss-cli,5,0.0,linux,365,5,0.0,100.0
unac,5,0.0,linux,365,5,0.0,100.0
unittest-cpp,5,0.0,linux,365,1,0.0,20.0
universal-ctags/universal-ctags/universal-ctags --HEAD --without-docutils,5,0.0,linux,365,5,0.0,100.0
urbica/tap/martin,5,0.0,linux,365,5,0.0,100.0
uru,5,0.0,linux,365,5,0.0,100.0
utimer,5,0.0,linux,365,5,0.0,100.0
uudeview,5,0.0,linux,365,1,0.0,20.0
vas-secrets,5,0.0,linux,365,5,0.0,100.0
vasm-all,5,0.0,linux,365,5,0.0,100.0
vimpc,5,0.0,linux,365,5,0.0,100.0
wangsen992/comp/hypre@2.10,5,0.0,linux,365,4,0.0,80.0
wapm,5,0.0,linux,365,5,0.0,100.0
wcarhart/tools/koi,5,0.0,linux,365,4,0.0,80.0
wdfs,5,0.0,linux,365,5,0.0,100.0
weaveworks/tap/footloose,5,0.0,linux,365,5,0.0,100.0
weboob,5,0.0,linux,365,5,0.0,100.0
weechat --HEAD,5,0.0,linux,365,5,0.0,100.0
widelands,5,0.0,linux,365,5,0.0,100.0
wiredtiger,5,0.0,linux,365,5,0.0,100.0
wordnet,5,0.0,linux,365,5,0.0,100.0
xhyve --HEAD,5,0.0,linux,365,5,0.0,100.0
xspin,5,0.0,linux,365,5,0.0,100.0
xvi,5,0.0,linux,365,5,0.0,100.0
yourbase/yourbase/yb,5,0.0,linux,365,5,0.0,100.0
z80oolong/tmux/appimage-tmux@2.7 --with-extract,5,0.0,linux,365,5,0.0,100.0
z80oolong/tmux/appimage-tmux@2.9,5,0.0,linux,365,5,0.0,100.0
z80oolong/tmux/appimage-tmux@3.1c,5,0.0,linux,365,4,0.0,80.0
z80oolong/tmux/tmux@2.8,5,0.0,linux,365,5,0.0,100.0
z80oolong/tmux/tmux@3.0a,5,0.0,linux,365,5,0.0,100.0
zboy,5,0.0,linux,365,5,0.0,100.0
zegervdv/zathura/zathura,5,0.0,linux,365,1,0.0,20.0
znc --HEAD,5,0.0,linux,365,5,0.0,100.0
abricate,4,0.0,linux,365,4,0.0,100.0
abx_rspamd_test,4,0.0,linux,365,4,0.0,100.0
airsonic/airsonic/airsonic,4,0.0,linux,365,4,0.0,100.0
aj-may/dotdocker/dotdocker,4,0.0,linux,365,4,0.0,100.0
aljohri/-/kar,4,0.0,linux,365,4,0.0,100.0
amalkh5/telsocket/telsocket,4,0.0,linux,365,4,0.0,100.0
anycable-go --HEAD,4,0.0,linux,365,4,0.0,100.0
apcupsd,4,0.0,linux,365,4,0.0,100.0
apjanke/ronn-ng/ronn-ng,4,0.0,linux,365,4,0.0,100.0
appstream-glib,4,0.0,linux,365,1,0.0,25.0
aqbanking,4,0.0,linux,365,4,0.0,100.0
arcade-learning-environment,4,0.0,linux,365,4,0.0,100.0
arduino/taps/gotunl,4,0.0,linux,365,4,0.0,100.0
arduino/taps/petname --HEAD,4,0.0,linux,365,4,0.0,100.0
ardupilot/px4/gcc-arm-none-eabi,4,0.0,linux,365,4,0.0,100.0
ardupilot/px4/genromfs,4,0.0,linux,365,4,0.0,100.0
argyll-cms,4,0.0,linux,365,4,0.0,100.0
arm-none-eabi-gcc-9,4,0.0,linux,365,4,0.0,100.0
arp-sk,4,0.0,linux,365,4,0.0,100.0
athrunsun/binaries/intellij-idea,4,0.0,linux,365,4,0.0,100.0
athrunsun/linuxbinary/lantern,4,0.0,linux,365,4,0.0,100.0
athrunsun/linuxbinary/resilio-sync,4,0.0,linux,365,4,0.0,100.0
autorest,4,0.0,linux,365,4,0.0,100.0
avanor,4,0.0,linux,365,4,0.0,100.0
aws-cli,4,0.0,linux,365,4,0.0,100.0
axodraw2,4,0.0,linux,365,3,0.0,75.0
aybabtme/tap/humanlog,4,0.0,linux,365,4,0.0,100.0
bam,4,0.0,linux,365,4,0.0,100.0
bar,4,0.0,linux,365,4,0.0,100.0
bashhub-server/latest/bashhub-server,4,0.0,linux,365,4,0.0,100.0
bazaar,4,0.0,linux,365,3,0.0,75.0
bazelbuild/tap/bazel@2.2.0,4,0.0,linux,365,4,0.0,100.0
bbercovici/self/rbk,4,0.0,linux,365,1,0.0,25.0
beecrypt,4,0.0,linux,365,4,0.0,100.0
befrank-project/befrank/befrank-wallet,4,0.0,linux,365,4,0.0,100.0
bell-sw/liberica/liberica-jdk,4,0.0,linux,365,4,0.0,100.0
bell-sw/liberica/liberica-jdk@15-full,4,0.0,linux,365,4,0.0,100.0
bep/tap/s3deploy,4,0.0,linux,365,4,0.0,100.0
bflad/tap/tfproviderdocs,4,0.0,linux,365,4,0.0,100.0
bfontaine/utils/grape,4,0.0,linux,365,4,0.0,100.0
bfontaine/utils/gzsize,4,0.0,linux,365,4,0.0,100.0
bgpdump,4,0.0,linux,365,4,0.0,100.0
bgrep,4,0.0,linux,365,4,0.0,100.0
bib-tool,4,0.0,linux,365,4,0.0,100.0
bibclean,4,0.0,linux,365,4,0.0,100.0
bibtex2html,4,0.0,linux,365,4,0.0,100.0
bibutils,4,0.0,linux,365,4,0.0,100.0
binkd,4,0.0,linux,365,4,0.0,100.0
blogc,4,0.0,linux,365,4,0.0,100.0
Boost,4,0.0,linux,365,4,0.0,100.0
box2d,4,0.0,linux,365,4,0.0,100.0
brag,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/apbspdb2pqr,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/ascp,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/e-mem,4,0.0,linux,365,3,0.0,75.0
brewsci/bio/ema,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/kma,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/libgff,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/mir-prefer,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/ngmaster,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/nthits,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/pirate,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/rails,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/rasusa,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/raxml-ng,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/sdsl-lite,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/sortmerna,4,0.0,linux,365,4,0.0,100.0
brewsci/bio/varsim,4,0.0,linux,365,4,0.0,100.0
brewsci/science/cegma,4,0.0,linux,365,4,0.0,100.0
brewsci/science/openni,4,0.0,linux,365,4,0.0,100.0
brewsci/science/qualimap,4,0.0,linux,365,4,0.0,100.0
brewsci/science/ucsc-genome-browser,4,0.0,linux,365,4,0.0,100.0
brewsci/science/unafold,4,0.0,linux,365,4,0.0,100.0
bwctl,4,0.0,linux,365,4,0.0,100.0
cairo --with-x11,4,0.0,linux,365,4,0.0,100.0
carton,4,0.0,linux,365,4,0.0,100.0
cconv,4,0.0,linux,365,4,0.0,100.0
cctz,4,0.0,linux,365,4,0.0,100.0
cdargs,4,0.0,linux,365,4,0.0,100.0
